Configuration	Term	J	g	Level (cm-1)
"4s2.4p5"	"2P*"	"3/2"	4	" 0.00"	
"4s2.4p5"	"2P*"	"1/2"	2	" 5370.10"	
"4s.4p6"	"2S"	"1/2"	2	" 109000.36"	
"4s2.4p4.(3P).5s"	"4P"	"5/2"	6	" 112828.27"	
"4s2.4p4.(3P).5s"	"4P"	"3/2"	4	" 115092.012"	
"4s2.4p4.(3P).5s"	"4P"	"1/2"	2	" 117603.016"	
"4s2.4p4.(3P).5s"	"2P"	"3/2"	4	" 118474.359"	
"4s2.4p4.(3P).4d"	"4D"	"7/2"	8	" 120209.87"	
"4s2.4p4.(3P).4d"	"4D"	"5/2"	6	" 120426.93"	
"4s2.4p4.(3P).4d"	"4D"	"3/2"	4	" 121000.37"	
"4s2.4p4.(3P).5s"	"2P"	"1/2"	2	" 121002.149"	
"4s2.4p4.(3P).4d"	"4D"	"1/2"	2	" 121779.54"	
"4s2.4p4.(3P).4d"	"4F"	"9/2"	10	" 126000.82"	
"4s2.4p4.(1D).5s"	"2D"	"3/2"	4	" 127597.49"	
"4s2.4p4.(1D).5s"	"2D"	"5/2"	6	" 127861.51"	
"4s2.4p4.(3P).4d"	"4F"	"7/2"	8	" 127929.52"	
"4s2.4p4.4d"	""	"1/2"	2	" 129515.08"	
"4s2.4p4.(3P).4d"	"4F"	"5/2"	6	" 129697.19"	
"4s2.4p4.(3P).4d"	"4F"	"3/2"	4	" 130512.73"	
"4s2.4p4.(3P).4d"	"4P"	"1/2"	2	" 130893.45"	
"4s2.4p4.(3P).4d"	"2P"	"3/2"	4	" 131375.45"	
"4s2.4p4.(3P).4d"	"2F"	"7/2"	8	" 131632.11"	
"4s2.4p4.4d"	""	"3/2"	4	" 132965.52"	
"4s2.4p4.(3P).4d"	"4P"	"5/2"	6	" 132970.49"	
"4s2.4p4.(3P).5p"	"4P*"	"5/2"	6	" 133923.859"	
"4s2.4p4.(3P).5p"	"4P*"	"3/2"	4	" 134286.667"	
"4s2.4p4.(3P).4d"	"2F"	"5/2"	6	" 134566.95"	
"4s2.4p4.4d"	""	"3/2"	4	" 134621.41"	
"4s2.4p4.(3P).5p"	"4P*"	"1/2"	2	" 135781.264"	
"4s2.4p4.(3P).5p"	"4D*"	"7/2"	8	" 135781.415"	
"4s2.4p4.(3P).5p"	"4D*"	"5/2"	6	" 136069.229"	
"4s2.4p4.4d"	""	"5/2"	6	" 137098.16"	
"4s2.4p4.(3P).5p"	"4D*"	"3/2"	4	" 138379.610"	
"4s2.4p4.(3P).5p"	"2P*"	"1/2"	2	" 139101.568"	
"4s2.4p4.(3P).5p"	"2D*"	"5/2"	6	" 140117.228"	
"4s2.4p4.(3P).5p"	"2P*"	"3/2"	4	" 140135.395"	
"4s2.4p4.(3P).5p"	"4D*"	"1/2"	2	" 140161.462"	
"4s2.4p4.(3P).5p"	"4S*"	"3/2"	4	" 141720.955"	
"4s2.4p4.(3P).5p"	"2D*"	"3/2"	4	" 141993.940"	
"4s2.4p4.(3P).5p"	"2S*"	"1/2"	2	" 142361.840"	
"4s2.4p4.(1S).5s"	"2S"	"1/2"	2	" 145811.90"	
"4s2.4p4.(1D).5p"	"2F*"	"5/2"	6	" 149171.64"	
"4s2.4p4.(1D).4d"	"2D"	"5/2"	6	" 149514.06"	
"4s2.4p4.(1D).5p"	"2F*"	"7/2"	8	" 149702.80"	
"4s2.4p4.(1D).4d"	"2D"	"3/2"	4	" 150178.13"	
"4s2.4p4.(1D).5p"	"2P*"	"3/2"	4	" 150201.68"	
"4s2.4p4.(1D).4d"	"2P"	"3/2"	4	" 151826.36"	
"4s2.4p4.(1D).4d"	"2P"	"1/2"	2	" 152185.02"	
"4s2.4p4.(1D).5p"	"2D*"	"3/2"	4	" 152190.13"	
"4s2.4p4.(1D).5p"	"2P*"	"1/2"	2	" 152239.19"	
"4s2.4p4.(1D).5p"	"2D*"	"5/2"	6	" 152314.48"	
"4s2.4p4.(3P).6s"	"4P"	"5/2"	6	" 157077.34"	
"4s2.4p4.(3P).6s"	"4P"	"3/2"	4	" 157883.65"	
"4s2.4p4.(1D).4d"	"2S"	"1/2"	2	" 160794.93"	
"4s2.4p4.(1S).4d"	"2D"	"5/2"	6	" 161011.83"	
"4s2.4p4.(3P).5d"	"4D"	"7/2"	8	" 161283.59"	
"4s2.4p4.(1S).4d"	"2D"	"3/2"	4	" 161407.57"	
"4s2.4p4.(3P).5d"	"4D"	"5/2"	6	" 161450.10"	
"4s2.4p4.(3P).6s"	"2P"	"3/2"	4	" 161800.17"	
"4s2.4p4.(3P).6s"	"4P"	"1/2"	2	" 161875.62"	
"4s2.4p4.(3P).5d"	"4D"	"3/2"	4	" 162057.31"	
"4s2.4p4.(3P).5d"	"4F"	"9/2"	10	" 162207.13"	
"4s2.4p4.(3P).5d"	"4F"	"7/2"	8	" 162530.21"	
"4s2.4p4.(3P).5d"	"4D"	"1/2"	2	" 162564.41"	
