Configuration	Term	J	g	Level (cm-1)
"2p6.3s"	"2S"	"1/2"	2	" 0.00"	
"2p6.3p"	"2P*"	"1/2"	2	" 35669.31"	
"2p6.3p"	"2P*"	"3/2"	4	" 35760.88"	
"2p6.4s"	"2S"	"1/2"	2	" 69804.95"	
"2p6.3d"	"2D"	"5/2"	6	" 71490.19"	
"2p6.3d"	"2D"	"3/2"	4	" 71491.06"	
"2p6.4p"	"2P*"	"1/2"	2	" 80619.50"	
"2p6.4p"	"2P*"	"3/2"	4	" 80650.02"	
"2p6.5s"	"2S"	"1/2"	2	" 92790.51"	
"2p6.4d"	"2D"	"5/2"	6	" 93310.59"	
"2p6.4d"	"2D"	"3/2"	4	" 93311.11"	
"2p6.4f"	"2F*"	"5/2"	6	" 93799.63"	
"2p6.4f"	"2F*"	"7/2"	8	" 93799.75"	
"2p6.5p"	"2P*"	"1/2"	2	" 97455.12"	
"2p6.5p"	"2P*"	"3/2"	4	" 97468.92"	
"2p6.6s"	"2S"	"1/2"	2	" 103196.75"	
"2p6.5d"	"2D"	"5/2"	6	" 103419.70"	
"2p6.5d"	"2D"	"3/2"	4	" 103420.00"	
"2p6.5f"	"2F*"	"5/2"	6	" 103689.86"	
"2p6.5f"	"2F*"	"7/2"	8	" 103689.92"	
"2p6.5g"	"2G"	"7/2"	8	" 103705.66"	
"2p6.5g"	"2G"	"9/2"	10	" 103705.66"	
"2p6.6p"	"2P*"	"1/2"	2	" 105622.34"	
"2p6.6p"	"2P*"	"3/2"	4	" 105629.72"	
"2p6.7s"	"2S"	"1/2"	2	" 108784.33"	
"2p6.6d"	"2D"	"5/2"	6	" 108900.02"	
"2p6.6d"	"2D"	"3/2"	4	" 108900.20"	
"2p6.6f"	"2F*"	"5/2"	6	" 109062.32"	
"2p6.6f"	"2F*"	"7/2"	8	" 109062.35"	
"2p6.6g"	"2G"	"7/2"	8	" 109072.05"	
"2p6.6g"	"2G"	"9/2"	10	" 109072.05"	
"2p6.6h"	"2H*"	"9/2"	10	" 109073.97"	
"2p6.6h"	"2H*"	"11/2"	12	" 109073.97"	
"2p6.7p"	"2P*"	"1/2"	2	" 110203.58"	
"2p6.7p"	"2P*"	"3/2"	4	" 110207.99"	
"2p6.8s"	"2S"	"1/2"	2	" 112129.20"	
"2p6.7d"	"2D"	"5/2"	6	" 112197.05"	
"2p6.7d"	"2D"	"3/2"	4	" 112197.17"	
"2p6.7f"	"2F*"	"5/2"	6	" 112301.47"	
"2p6.7f"	"2F*"	"7/2"	8	" 112301.47"	
"2p6.7g"	"2G"	"7/2"	8	" 112307.79"	
"2p6.7g"	"2G"	"9/2"	10	" 112307.79"	
"2p6.7h"	"2H*"	"9/2"	10	" 112309.06"	
"2p6.7h"	"2H*"	"11/2"	12	" 112309.06"	
"2p6.7i"	"2I"	"9/2 or 11/2 or 13/2"	10	" 112309.45"	
"2p6.8p"	"2P*"	"1/2"	2	" 113030.25"	
"2p6.8p"	"2P*"	"3/2"	4	" 113033.09"	
"2p6.9s"	"2S"	"1/2"	2	" 114289.36"	
"2p6.8d"	"2D"	"5/2"	6	" 114332.68"	
"2p6.8d"	"2D"	"3/2"	4	" 114332.74"	
"2p6.8f"	"2F*"	"5/2"	6	" 114403.55"	
"2p6.8f"	"2F*"	"7/2"	8	" 114403.55"	
"2p6.8g"	"2G"	"7/2"	8	" 114407.88"	
"2p6.8g"	"2G"	"9/2"	10	" 114407.88"	
"2p6.8h"	"2H*"	"9/2"	10	" 114408.74"	
"2p6.8h"	"2H*"	"11/2"	12	" 114408.74"	
"2p6.8i"	"2I"	"9/2 or 11/2 or 13/2"	10	" 114409.02"	
"2p6.9p"	"2P*"	"1/2"	2	" 114896.79"	
"2p6.9p"	"2P*"	"3/2"	4	" 114898.72"	
"2p6.10s"	"2S"	"1/2"	2	" 115764.99"	
"2p6.9d"	"2D"	"5/2"	6	" 115794.39"	
