Configuration	Term	J	g	Level (cm-1)
"3d10.4s2"	"1S"	"0"	1	" 0.0000"	
"3d10.4s.4p"	"3P*"	"0"	1	" 32311.3176"	
"3d10.4s.4p"	"3P*"	"1"	3	" 32501.3990"	
"3d10.4s.4p"	"3P*"	"2"	5	" 32890.3267"	
"3d10.4s.4p"	"1P*"	"1"	3	" 46745.4032"	
"3d10.4s.5s"	"3S"	"1"	3	" 53672.2398"	
"3d10.4s.5s"	"1S"	"0"	1	" 55789.216"	
"3d10.4s.5p"	"3P*"	"0"	1	" 61247.866"	
"3d10.4s.5p"	"3P*"	"1"	3	" 61274.419"	
"3d10.4s.5p"	"3P*"	"2"	5	" 61330.845"	
"3d10.4s.4d"	"1D"	"2"	5	" 62458.5323"	
"3d10.4s.4d"	"3D"	"1"	3	" 62768.7462"	
"3d10.4s.4d"	"3D"	"2"	5	" 62772.0144"	
"3d10.4s.4d"	"3D"	"3"	7	" 62776.9809"	
"3d10.4s.5p"	"1P*"	"1"	3	" 62910.436"	
"3d10.4s.6s"	"3S"	"1"	3	" 65432.2887"	
"3d10.4s.6s"	"1S"	"0"	1	" 66037.6663"	
"3d10.4s.6p"	"3P*"	"0"	1	" 68070.882"	
"3d10.4s.6p"	"3P*"	"1"	3	" 68080.708"	
"3d10.4s.6p"	"3P*"	"2"	5	" 68101.825"	
"3d10.4s.5d"	"1D"	"2"	5	" 68338.5233"	
"3d10.4s.5d"	"3D"	"1"	3	" 68579.1399"	
"3d10.4s.5d"	"3D"	"2"	5	" 68580.7053"	
"3d10.4s.5d"	"3D"	"3"	7	" 68583.0827"	
"3d10.4s.6p"	"1P*"	"1"	3	" 68607.231"	
"3d10.4s.4f"	"3F*"	"2"	5	" 68833.807"	
"3d10.4s.4f"	"3F*"	"3"	7	" 68833.858"	
"3d10.4s.4f"	"3F*"	"4"	9	" 68834.017"	
"3d10.4s.4f"	"1F*"	"3"	7	" 68834.228"	
"3d10.4s.7s"	"3S"	"1"	3	" 69745.9590"	
"3d10.4s.7s"	"1S"	"0"	1	" 70003.737"	
"3d10.4s.7p"	"3P*"	"0"	1	" 70977.365"	
"3d10.4s.7p"	"3P*"	"1"	3	" 70982.101"	
"3d10.4s.7p"	"3P*"	"2"	5	" 70992.304"	
"3d10.4s.6d"	"1D"	"2"	5	" 71051.040"	
"3d10.4s.6d"	"3D"	"1"	3	" 71212.1380"	
"3d10.4s.6d"	"3D"	"2"	5	" 71212.9743"	
"3d10.4s.6d"	"3D"	"3"	7	" 71214.2430"	
"3d10.4s.7p"	"1P*"	"1"	3	" 71218.994"	
"3d10.4s.5f"	"3F*"	"2"	5	" 71335.845"	
"3d10.4s.5f"	"3F*"	"3"	7	" 71335.863"	
"3d10.4s.5f"	"3F*"	"4"	9	" 71335.981"	
"3d10.4s.5f"	"1F*"	"3"	7	" 71336.126"	
"3d10.4s.5g"	"1G"	"4"	9	" 71369.240"	
"3d10.4s.5g"	"3G"	"3"	7	" 71369.240"	
"3d10.4s.5g"	"3G"	"4"	9	" 71369.240"	
"3d10.4s.5g"	"3G"	"5"	11	" 71369.240"	
"3d10.4s.8s"	"3S"	"1"	3	" 71823.3"	
"3d10.4s.8s"	"1S"	"0"	1	" 71956.23"	
"3d10.4s.8p"	"3P*"	"0"	1	" 72495.80"	
"3d10.4s.8p"	"3P*"	"1"	3	" 72498.78"	
"3d10.4s.8p"	"3P*"	"2"	5	" 72504.16"	
"3d10.4s.7d"	"1D"	"2"	5	" 72517.00"	
"3d10.4s.7d"	"3D"	"1"	3	" 72626.0"	
"3d10.4s.7d"	"3D"	"2"	5	" 72626.0"	
"3d10.4s.8p"	"1P*"	"1"	3	" 72626.34"	
"3d10.4s.7d"	"3D"	"3"	7	" 72627.05"	
"3d10.4s.6f"	"3F*"	"2"	5	" 72694.18"	
"3d10.4s.6f"	"3F*"	"3"	7	" 72694.18"	
"3d10.4s.6f"	"3F*"	"4"	9	" 72694.18"	
"3d10.4s.6f"	"1F*"	"3"	7	" 72694.314"	
"3d10.4s.6g"	"3G"	"4"	9	" 72714.245"	
"3d10.4s.6g"	"3G"	"5"	11	" 72714.245"	
"3d10.4s.6g"	"3G"	"3"	7	" 72714.245"	
"3d10.4s.6g"	"1G"	"4"	9	" 72714.245"	
"3d10.4s.6h"	"(1/2,11/2)*"	"5"	11	" 72718.827"	
"3d10.4s.6h"	"(1/2,9/2)*"	"4"	9	" 72718.827"	
"3d10.4s.6h"	"(1/2,9/2)*"	"5"	11	" 72718.827"	
"3d10.4s.6h"	"(1/2,11/2)*"	"6"	13	" 72718.827"	
"3d10.4s.9s"	"3S"	"1"	3	" 72985.4"	
"3d10.4s.9s"	"1S"	"0"	1	" 73060.66"	
"3d10.4s.9p"	"3P*"	"0"	1	" 73390.69"	
"3d10.4s.9p"	"3P*"	"1"	3	" 73392.83"	
"3d10.4s.8d"	"1D"	"2"	5	" 73395.33"	
"3d10.4s.9p"	"3P*"	"2"	5	" 73395.84"	
"3d10.4s.9p"	"1P*"	"1"	3	" 73469.39"	
"3d10.4s.8d"	"3D"	"1"	3	" 73471.0"	
"3d10.4s.8d"	"3D"	"2"	5	" 73471.0"	
"3d10.4s.8d"	"3D"	"3"	7	" 73471.0"	
"3d10.4s.7f"	"3F*"	"2"	5	" 73500.4"	
"3d10.4s.7f"	"3F*"	"3"	7	" 73500.4"	
"3d10.4s.7f"	"3F*"	"4"	9	" 73500.4"	
"3d10.4s.7f"	"1F*"	"3"	7	" 73500.4"	
"3d10.4s.7g"	"3G"	"4"	9	" 73525.199"	
"3d10.4s.7g"	"3G"	"5"	11	" 73525.199"	
"3d10.4s.7g"	"3G"	"3"	7	" 73525.199"	
"3d10.4s.7g"	"1G"	"4"	9	" 73525.199"	
"3d10.4s.7h"	"(1/2,11/2)*"	"5"	11	" 73528.205"	
"3d10.4s.7h"	"(1/2,9/2)*"	"4"	9	" 73528.205"	
"3d10.4s.7h"	"(1/2,9/2)*"	"5"	11	" 73528.205"	
"3d10.4s.7h"	"(1/2,11/2)*"	"6"	13	" 73528.205"	
"3d10.4s.7i"	"(1/2,11/2)"	"5"	11	" 73555"	
"3d10.4s.7i"	"(1/2,11/2)"	"6"	13	" 73555"	
"3d10.4s.7i"	"(1/2,13/2)"	"7"	15	" 73555"	
"3d10.4s.7i"	"(1/2,13/2)"	"6"	13	" 73555"	
"3d10.4s.10s"	"3S"	"1"	3	" 73698.6"	
"3d10.4s.9d"	"1D"	"2"	5	" 73961.87"	
"3d10.4s.10p"	"3P*"	"1"	3	" 73964.34"	
"3d10.4s.10p"	"1P*"	"1"	3	" 74013.88"	
"3d10.4s.9d"	"3D"	"2"	5	" 74015.5"	
"3d10.4s.9d"	"3D"	"1"	3	" 74015.5"	
"3d10.4s.9d"	"3D"	"3"	7	" 74015.5"	
"3d10.4s.8f"	"3F*"	""	21	" 74025"	
"3d10.4s.8g"	"3G"	"3"	7	" 74040.4"	
"3d10.4s.8g"	"3G"	"4"	9	" 74040.4"	
"3d10.4s.8g"	"3G"	"5"	11	" 74040.4"	
"3d10.4s.8g"	"1G"	"4"	9	" 74040.4"	
"3d10.4s.8h"	"(1/2,11/2)*"	"5"	11	" 74053.531"	
"3d10.4s.8h"	"(1/2,9/2)*"	"5"	11	" 74053.531"	
"3d10.4s.8h"	"(1/2,11/2)*"	"6"	13	" 74053.531"	
"3d10.4s.8h"	"(1/2,9/2)*"	"4"	9	" 74053.531"	
"3d10.4s.8i"	"(1/2,11/2)"	"5"	11	" 74065"	
"3d10.4s.8i"	"(1/2,11/2)"	"6"	13	" 74065"	
"3d10.4s.8i"	"(1/2,13/2)"	"7"	15	" 74065"	
"3d10.4s.8i"	"(1/2,13/2)"	"6"	13	" 74065"	
"3d10.4s.11s"	"3S"	"1"	3	" 74169.0"	
"3d10.4s.10d"	"1D"	"2"	5	" 74348.17"	
"3d10.4s.11p"	"3P*"	"1"	3	" 74351.87"	
"3d10.4s.11p"	"1P*"	"1"	3	" 74385.78"	
"3d10.4s.10d"	"3D"	"1"	3	" 74386.42"	
"3d10.4s.10d"	"3D"	"2"	5	" 74386.57"	
"3d10.4s.10d"	"3D"	"3"	7	" 74386.87"	
"3d10.4s.9h"	"(1/2,9/2)*"	"4"	9	" 74409"	
"3d10.4s.9h"	"(1/2,9/2)*"	"5"	11	" 74409"	
"3d10.4s.9h"	"(1/2,11/2)*"	"6"	13	" 74409"	
"3d10.4s.9h"	"(1/2,11/2)*"	"5"	11	" 74409"	
"3d10.4s.12s"	"3S"	"1"	3	" 74495.4"	
"3d10.4s.11d"	"1D"	"2"	5	" 74622.74"	
"3d10.4s.12p"	"3P*"	"1"	3	" 74626.81"	
"3d10.4s.12p"	"3P*"	"2"	5	" 74627.62"	
"3d10.4s.12p"	"1P*"	"1"	3	" 74650.88"	
"3d10.4s.11d"	"3D"	"1"	3	" 74651.58"	
"3d10.4s.11d"	"3D"	"2"	5	" 74651.68"	
"3d10.4s.11d"	"3D"	"3"	7	" 74651.91"	
"3d10.4s.12d"	"1D"	"2"	5	" 74825.04"	
"3d10.4s.13p"	"3P*"	"2"	5	" 74829.13"	
"3d10.4s.13p"	"1P*"	"1"	3	" 74846.55"	
"3d10.4s.12d"	"3D"	"1"	3	" 74847.27"	
"3d10.4s.12d"	"3D"	"2"	5	" 74847.34"	
"3d10.4s.12d"	"3D"	"3"	7	" 74847.52"	
"3d10.4s.13d"	"1D"	"2"	5	" 74978.20"	
"3d10.4s.14p"	"3P*"	"2"	5	" 74981.74"	
"3d10.4s.14p"	"1P*"	"1"	3	" 74995.01"	
"3d10.4s.13d"	"3D"	"1"	3	" 74995.53"	
"3d10.4s.13d"	"3D"	"2"	5	" 74995.58"	
"3d10.4s.13d"	"3D"	"3"	7	" 74995.72"	
"3d10.4s.14d"	"1D"	"2"	5	" 75097.06"	
"3d10.4s.15p"	"3P*"	"2"	5	" 75099.76"	
"3d10.4s.15p"	"1P*"	"1"	3	" 75110.32"	
"3d10.4s.14d"	"3D"	"1"	3	" 75110.84"	
"3d10.4s.14d"	"3D"	"2"	5	" 75110.90"	
"3d10.4s.14d"	"3D"	"3"	7	" 75111.00"	
"3d10.4s.15d"	"1D"	"2"	5	" 75191.08"	
"3d10.4s.16p"	"1P*"	"1"	3	" 75201.65"	
"3d10.4s.16d"	"1D"	"2"	5	" 75266.63"	
"3d10.4s.17p"	"1P*"	"1"	3	" 75275.27"	
"3d10.4s.17d"	"1D"	"2"	5	" 75328.43"	
"3d10.4s.18p"	"1P*"	"1"	3	" 75335.49"	
"3d10.4s.18d"	"1D"	"2"	5	" 75379.31"	
"3d10.4s.19p"	"1P*"	"1"	3	" 75385.31"	
"3d10.4s.19d"	"1D"	"2"	5	" 75422.0"	
"3d10.4s.20p"	"1P*"	"1"	3	" 75426.98"	
"3d10.4s.20d"	"1D"	"2"	5	" 75458.14"	
"3d10.4s.21p"	"1P*"	"1"	3	" 75462.30"	
"3d10.4s.22p"	"1P*"	"1"	3	" 75492.25"	
"3d10.4s.23p"	"1P*"	"1"	3	" 75518.17"	
"3d10.4s.24p"	"1P*"	"1"	3	" 75540.55"	
"3d10.4s.25p"	"1P*"	"1"	3	" 75560.15"	
"3d10.4s.26p"	"1P*"	"1"	3	" 75577.26"	
"3d10.4s.27p"	"1P*"	"1"	3	" 75592.39"	
"3d10.4s.28p"	"1P*"	"1"	3	" 75605.76"	
"3d10.4s.29p"	"1P*"	"1"	3	" 75617.66"	
"3d10.4s.30p"	"1P*"	"1"	3	" 75628.35"	
"3d10.4s.31p"	"1P*"	"1"	3	" 75637.93"	
"3d10.4s.32p"	"1P*"	"1"	3	" 75646.57"	
"3d10.4s.33p"	"1P*"	"1"	3	" 75654.41"	
"3d10.4s.34p"	"1P*"	"1"	3	" 75661.51"	
"3d10.4s.35p"	"1P*"	"1"	3	" 75667.98"	
"3d10.4s.36p"	"1P*"	"1"	3	" 75673.82"	
"3d10.4s.37p"	"1P*"	"1"	3	" 75679.20"	
"3d10.4s.38p"	"1P*"	"1"	3	" 75684.19"	
"3d10.4s.39p"	"1P*"	"1"	3	" 75688.77"	
"3d10.4s.40p"	"1P*"	"1"	3	" 75692.89"	
"3d10.4s.41p"	"1P*"	"1"	3	" 75696.79"	
"3d10.4s.42p"	"1P*"	"1"	3	" 75700.40"	
"3d10.4s.43p"	"1P*"	"1"	3	" 75703.72"	
"3d10.4s.44p"	"1P*"	"1"	3	" 75706.88"	
"3d10.4s.45p"	"1P*"	"1"	3	" 75709.68"	
"3d10.4s.46p"	"1P*"	"1"	3	" 75712.38"	
"3d10.4s.47p"	"1P*"	"1"	3	" 75714.90"	
"3d10.4s.48p"	"1P*"	"1"	3	" 75717.25"	
"3d10.4s.49p"	"1P*"	"1"	3	" 75719.43"	
"3d10.4s.50p"	"1P*"	"1"	3	" 75721.49"	
"3d10.4s.51p"	"1P*"	"1"	3	" 75723.44"	
"3d10.4s.52p"	"1P*"	"1"	3	" 75725.28"	
"3d10.4s.53p"	"1P*"	"1"	3	" 75727.00"	
"3d10.4s.54p"	"1P*"	"1"	3	" 75728.60"	
"3d10.4s.55p"	"1P*"	"1"	3	" 75730.15"	
"3d10.4s.56p"	"1P*"	"1"	3	" 75731.53"	
"3d10.4s.57p"	"1P*"	"1"	3	" 75732.91"	
"3d10.4s.58p"	"1P*"	"1"	3	" 75734.22"	
"3d10.4s.59p"	"1P*"	"1"	3	" 75735.43"	
"3d10.4s.60p"	"1P*"	"1"	3	" 75736.52"	
"3d10.4s.61p"	"1P*"	"1"	3	" 75737.72"	
"3d10.4s.62p"	"1P*"	"1"	3	" 75738.81"	
"3d10.4s.63p"	"1P*"	"1"	3	" 75739.79"	
"3d10.4s.64p"	"1P*"	"1"	3	" 75740.76"	
"3d10.4s.65p"	"1P*"	"1"	3	" 75741.57"	
"3d10.4s.66p"	"1P*"	"1"	3	" 75742.37"	
"Zn II (4s 2S<1/2>)"	"Limit"	"---"		" 75769.31"	
"3d10.4p2"	"3P"	"0"	1	" 80175.022"	
"3d10.4p2"	"3P"	"1"	3	" 80394.173"	
"3d10.4p2"	"3P"	"2"	5	" 80792.1"	
"3d9.4s2.4p"	"3P*"	"1"	3	" 90227"	
"3d9.4s2.4p"	"3D*"	"1"	3	" 95209"	
"3d9.4s2.4p"	"1P*"	"1"	3	" 95792"	
"3d10.4p.(2P*<1/2>).5s"	"2[1/2]*"	"1"	3	" 101945"	
"3d10.4p.(2P*<3/2>).5s"	"2[3/2]*"	"1"	3	" 103000"	
"3d10.4p.(2P*<1/2>).4d"	"2[3/2]*"	"1"	3	" 113167"	
"3d10.4p.(2P*<1/2>).6s"	"2[1/2]*"	"1"	3	" 113949"	
"3d10.4p.(2P*<3/2>).6s"	"2[3/2]*"	"1"	3	" 114978"	
"3d10.4p.(2P*<1/2>).5d"	"2[3/2]*"	"1"	3	" 117130"	
"3d10.4p.(2P*<1/2>).7s"	"2[1/2]*"	"1"	3	" 118151"	
"3d10.4p.(2P*<3/2>).5d"	"2[3/2]*"	"1"	3	" 118437"	
"3d10.4p.(2P*<3/2>).7s"	"2[3/2]*"	"1"	3	" 119188"	
"3d10.4p.(2P*<1/2>).6d"	"2[3/2]*"	"1"	3	" 119777"	
"3d10.4p.(2P*<1/2>).8s"	"2[1/2]*"	"1"	3	" 120301"	
